UG_COD,UG_COD_DESC,UF,REGIAO,FONTE_REGIONALIZACAO
537002,537002 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORTE,DF,Centro-Oeste,LLM
537003,537003 - FUNDO CONSTITUCIONAL DO CENTRO OESTE,DF,Centro-Oeste,LLM
537004,537004 - FUNDO DE DESENVOLVIMENTO DO CENTRO-OESTE,DF,Centro-Oeste,LLM
540001,540001 - COORD.-GERAL DE PLANEJ.ORCAM.E FINANC.- CGPOF,DF,Centro-Oeste,LLM
540004,540004 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS-CGRL,DF,Centro-Oeste,LLM
540005,540005 - SEC. NAC.DE PROG DE DESEV.DO TURISMO/SNPDTUR,DF,Centro-Oeste,LLM
540006,540006 - SECRETARIA NAC.DE POLITICAS DE TURISMO-SNPTUR,DF,Centro-Oeste,LLM
540007,540007 - CEF/MINISTERIO DO TURISMO/MTUR,DF,Centro-Oeste,LLM
540012,540012 - COORDENACAO-GERAL DE CONVENIOS - CGCV,DF,Centro-Oeste,LLM
540014,540014 - PRODETUR NACIONAL - MTUR,DF,Centro-Oeste,LLM
550002,550002 - SETORIAL DE ORÇAMENTO E FINANÇAS/MDS,DF,Centro-Oeste,LLM
550003,550003 - SECRETARIA EXECUTIVA - M.D.S.C.F,DF,Centro-Oeste,LLM
550005,550005 - COORDENACAO GERAL DE LOGISTICA E ADM/M.D.S.,DF,Centro-Oeste,LLM
550006,550006 - COORDENACAO GERAL DE RECURSOS HUMANOS/ M.D.S.,DF,Centro-Oeste,LLM
550007,550007 - SECRETARIA NACIONAL DE RENDA E CIDADANIA,DF,Centro-Oeste,LLM
550008,550008 - SECRETARIA NACIONAL DE SEG.ALIM E NUTRICIONAL,DF,Centro-Oeste,LLM
550009,550009 - SESAN / INCLUSAO PRODUTIVA,DF,Centro-Oeste,LLM
550011,550011 - SECRETARIA NACIONAL DE ASSISTENCIA SOCIAL.,DF,Centro-Oeste,LLM
550013,550013 - PROJETO DE OPERACIONALIZ. DOS PROGRAMAS SESAN,DF,Centro-Oeste,LLM
550015,550015 - PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,DF,Centro-Oeste,LLM
550017,550017 - II PROJETO DE APOIO AO PBF E AO CNDS,DF,Centro-Oeste,LLM
550018,550018 - SECR. EXTRAORD. PARA A SUPER.DA EXTREMA POBR.,MG,Sudeste,LLM
550020,550020 - PROJ. DE OPERAC. DOS PROGRAMAS SESAN/BNB,CE,Nordeste,LLM
560003,560003 - SECRETARIA EXECUTIVA - MINIST.DAS CIDADES,DF,Centro-Oeste,LLM
560005,560005 - SECRETARIA NAC. DE HABITACAO MCIDADES,DF,Centro-Oeste,LLM
560006,560006 - SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES,DF,Centro-Oeste,LLM
560007,560007 - SECRETARIA NAC.TRANSP MOBILIDADE URB.MCIDADES,DF,Centro-Oeste,LLM
560008,560008 - SECRETARIA NAC.DE ACESS.PROG.URBANOS MCIDADES,DF,Centro-Oeste,LLM
560010,560010 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS,DF,Centro-Oeste,LLM
560011,560011 - COORDENACAO-GERAL DE RECURSOS HUMANOS,DF,Centro-Oeste,LLM
560013,560013 - SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES PROJ,DF,Centro-Oeste,LLM
560015,560015 - FUNDO NACIONAL DE HABIT.DE INTERESSE SOCIAL,DF,Centro-Oeste,LLM
560018,560018 - CAIXA ECONOMICA FEDERAL - FNHIS,DF,Centro-Oeste,LLM
560019,560019 - CAIXA ECON.FEDERAL-PROG.NAC.HAB.URBANA/PMCMV,DF,Centro-Oeste,LLM
560020,560020 - CAIXA ECON.FEDERAL-PROG.NAC.HAB.RURAL/PMCMV,DF,Centro-Oeste,LLM
560021,560021 - CONSELHO DAS CIDADES,DF,Centro-Oeste,LLM
560024,560024 - PROGRAMA INTERAGUAS-TAL N.8074-BR/BIRD,MG,Sudeste,LLM
580011,580011 - SUPERINT.FED.DE PESCA E AQUICULTURA/AC,AC,Norte,LLM
580012,580012 - SUPERINT.FED.DE PESCA E AQUICULTURA/AL,AL,Nordeste,LLM
580013,580013 - SUPERINT.FED.DE PESCA E AQUICULTURA/AM,AM,Norte,LLM
580014,580014 - SUPERINT.FED.DE PESCA E AQUICULTURA/AP,AP,Norte,LLM
580015,580015 - SUPERINT.FED.DE PESCA E AQUICULTURA/BA,BA,Nordeste,LLM
580016,580016 - SUPERINT.FED.DE PESCA E AQUICULTURA/CE,CE,Nordeste,LLM
580017,580017 - SUPERINT.FED.DE PESCA E AQUICULTURA/DF,DF,Centro-Oeste,LLM
580018,580018 - SUPERINT.FED.DE PESCA E AQUICULTURA/ES,ES,Sudeste,LLM
580019,580019 - SUPERINT.FED.DE PESCA E AQUICULTURA/GO,GO,Centro-Oeste,LLM
580020,580020 - SUPERINT.FED.DE PESCA E AQUICULTURA/MA,MA,Nordeste,LLM
580021,580021 - SUPERINT.FED.DE PESCA E AQUICULTURA/MG,MG,Sudeste,LLM
580022,580022 - SUPERINT.FED.DE PESCA E AQUICULTURA/MS,MS,Centro-Oeste,LLM
580023,580023 - SUPERINT.FED.DE PESCA E AQUICULTURA/MT,MT,Centro-Oeste,LLM
580024,580024 - SUPERINT.FED.DE PESCA E AQUICULTURA/PA,PA,Norte,LLM
580025,580025 - SUPERINT.FED.DE PESCA E AQUICULTURA/PB,PB,Nordeste,LLM
580026,580026 - SUPERINT.FED.DE PESCA E AQUICULTURA/PE,PE,Nordeste,LLM
580027,580027 - SUPERINT.FED.DE PESCA E AQUICULTURA/PI,PI,Nordeste,LLM
580028,580028 - SUPERINT.FED.DE PESCA E AQUICULTURA/PR,PR,Sul,LLM
580029,580029 - SUPERINT.FED.DE PESCA E AQUICULTURA/RJ,RJ,Sudeste,LLM
580030,580030 - SUPERINT.FED.DE PESCA E AQUICULTURA/RN,RN,Nordeste,LLM
580031,580031 - SUPERINT.FED.DE PESCA E AQUICULTURA/RO,RO,Norte,LLM
580032,580032 - SUPERINT.FED.DE PESCA E AQUICULTURA/RR,RR,Norte,LLM
580033,580033 - SUPERINT.FED.DE PESCA E AQUICULTURA/RS,RS,Sul,LLM
580034,580034 - SUPERINT.FED.DE PESCA E AQUICULTURA/SC,SC,Sul,LLM
580035,580035 - SUPERINT.FED.DE PESCA E AQUICULTURA/SE,SE,Nordeste,LLM
580036,580036 - SUPERINT.FED.DE PESCA E AQUICULTURA/SP,SP,Sudeste,LLM
580037,580037 - SUPERINT.FED.DA PESCA E AQUICULTURA/TO,TO,Norte,LLM
590001,590001 - CONSELHO NACIONAL DO MINISTERIO PUBLICO,DF,Centro-Oeste,LLM
590002,590002 - CONSELHO NACIONAL DO MINIST.PUBLICO - PESSOAL,DF,Centro-Oeste,LLM
590003,590003 - CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO,DF,Centro-Oeste,LLM
611000,611000 - GABINETE DO COMANDANTE DA MARINHA,DF,Centro-Oeste,LLM
612000,612000 - SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,DF,Centro-Oeste,LLM
613000,613000 - COMISSAO DE PROMOCOES DE OFICIAIS,DF,Centro-Oeste,LLM
614000,614000 - CENTRO DE INTELIGÊNCIA DA MARINHA,RJ,Sudeste,LLM
616000,616000 - PROCURADORIA ESPECIAL DA MARINHA,RJ,Sudeste,LLM
620000,620000 - ESTADO-MAIOR DA ARMADA,DF,Centro-Oeste,LLM
620300,620300 - SECRET DE CIEN TEC E INOV DA MARINHA FUND NAV,RJ,Sudeste,LLM
620301,620301 - INSTITUTO DE PESQUISAS DA MARINHA,RJ,Sudeste,LLM
621000,621000 - ESCOLA DE GUERRA NAVAL,RJ,Sudeste,LLM
623000,623000 - CENTRO DE ANALISES DE SISTEMAS NAVAIS,RJ,Sudeste,LLM
631000,631000 - COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,RJ,Sudeste,LLM
631040,631040 - CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,RJ,Sudeste,LLM
631050,631050 - BATALHAO NAVAL,RJ,Sudeste,LLM
632100,632100 - CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,RJ,Sudeste,LLM
632200,632200 - CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,RJ,Sudeste,LLM
632300,632300 - CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,RJ,Sudeste,LLM
632400,632400 - CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,RJ,Sudeste,LLM
640000,640000 - DIRETORIA-GERAL DO MATERIAL DA MARINHA,RJ,Sudeste,LLM
640100,640100 - CENTRO DE PROJETO DE NAVIOS,RJ,Sudeste,LLM
640200,640200 - CENTRO DE MANUTENÇÃO DE SISTEMAS DA MARINHA,RJ,Sudeste,LLM
641000,641000 - ARSENAL DE MARINHA_DO RIO DE JANEIRO,RJ,Sudeste,LLM
641002,641002 - AMRJ OMPS - I APOIO DE BASE,RJ,Sudeste,LLM
642000,642000 - CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO,SP,Sudeste,LLM
643000,643000 - DIRETORIA DE AERONAUTICA DA MARINHA,RJ,Sudeste,LLM
644000,644000 - DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,RJ,Sudeste,LLM
644030,644030 - CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA,RJ,Sudeste,LLM
645000,645000 - DIRETORIA DE ENGENHARIA NAVAL,RJ,Sudeste,LLM
646000,646000 - DIRETORIA DE OBRAS CIVIS DA MARINHA,RJ,Sudeste,LLM
649000,649000 - DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,RJ,Sudeste,LLM
651200,651200 - GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,RJ,Sudeste,LLM
651212,651212 - BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,RJ,Sudeste,LLM
651500,651500 - CENTRO DE SINALIZAÇÃO NAUTICA ALM.MORAES REGO,RJ,Sudeste,LLM
652000,652000 - DIRETORIA DE PORTOS E COSTAS,DF,Centro-Oeste,LLM
652100,652100 - CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA,RJ,Sudeste,LLM
653000,653000 - INST.DE ESTUDOS DO MAR ALTE.PAULO MOREIRA,RJ,Sudeste,LLM
660000,660000 - DIRETORIA-GERAL DO PESSOAL DA MARINHA,DF,Centro-Oeste,LLM
662000,662000 - DIRETORIA DE ENSINO DA MARINHA,RJ,Sudeste,LLM
662001,662001 - RESERVA TECNICA DA DENSM,DF,Centro-Oeste,LLM
662200,662200 - CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,RJ,Sudeste,LLM
662300,662300 - COLEGIO NAVAL,RJ,Sudeste,LLM
662400,662400 - ESCOLA NAVAL,RJ,Sudeste,LLM
662500,662500 - SERVICO DE SELECAO DO PESSOAL DA MARINHA,RJ,Sudeste,LLM
662600,662600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO,RJ,Sudeste,LLM
663000,663000 - DIRETORIA DO PESSOAL CIVIL DA MARINHA,RJ,Sudeste,LLM
664000,664000 - DIRETORIA DO PESSOAL MILITAR DA MARINHA,RJ,Sudeste,LLM
664100,664100 - SERVICO DE IDENTIFICACAO DA MARINHA,RJ,Sudeste,LLM
664200,664200 - SERVICO DE INATIVOS E PENSIONISTAS DA MARINHA,RJ,Sudeste,LLM
665000,665000 - DIRETORIA DE SAUDE DA MARINHA,RJ,Sudeste,LLM
665001,665001 - RESERVA TECNICA DA DSM,DF,Centro-Oeste,LLM
665700,665700 - CENTRO MEDICO ASSISTENCIAL DA MARINHA,RJ,Sudeste,LLM
665701,665701 - HOSPITAL CENTRAL_DA MARINHA,RJ,Sudeste,LLM
665703,665703 - ODONTOCLINICA CENTRAL,SP,Sudeste,LLM
665704,665704 - POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,RJ,Sudeste,LLM
665705,665705 - UNIDADE INTEGRADA DE SAUDE MENTAL,SP,Sudeste,LLM
665706,665706 - SANATORIO NAVAL DE NOVA FRIBURGO,RJ,Sudeste,LLM
665710,665710 - CENTRO DE MEDICINA OPERATIVA DA MARINHA,RJ,Sudeste,LLM
665720,665720 - HOSPITAL NAVAL MARCILIO DIAS,RJ,Sudeste,LLM
665741,665741 - LABORATORIO FARMACEUTICO DA MARINHA,RJ,Sudeste,LLM
667000,667000 - DIRETORIA DE ASSISTENCIA SOCIAL DA MARINHA,RJ,Sudeste,LLM
667001,667001 - DIR.DE ASSISTENCIA SOCIAL DA MARINHA-RESERVA,RJ,Sudeste,LLM
667100,667100 - SERVICO DE ASSISTENCIA SOCIAL DA MARINHA,RJ,Sudeste,LLM
667200,667200 - CASA DO MARINHEIRO,RJ,Sudeste,LLM
670000,670000 - SECRETARIA-GERAL DA MARINHA,DF,Centro-Oeste,LLM
670100,670100 - COMISSAO NAVAL BRASILEIRA NA EUROPA - LONDRES,EX,Exterior,LLM
670101,670101 - FUNDO NAVAL/CNBE - SISTEMA - EXTERIOR,EX,Exterior,LLM
670200,670200 - COMISSAO NAVAL BRASILEIRA EM WASHINGTON,EX,Exterior,LLM
670201,670201 - FUNDO NAVAL/CNBW,RJ,Sudeste,LLM
671000,671000 - DIRETORIA DE ABASTECIMENTO DA MARINHA,RJ,Sudeste,LLM
671001,671001 - RESERVA TECNICA DA DABM,DF,Centro-Oeste,LLM
671100,671100 - BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO,RJ,Sudeste,LLM
671200,671200 - CENTRO DE CONTROLE DE INVENTARIO DA MARINHA,RJ,Sudeste,LLM
671210,671210 - DEPOSITO DE COMBUSTIVEIS_DA MB NO RIO JANEIRO,RJ,Sudeste,LLM
671250,671250 - DEPOSITO DE SOBRESSALENTES DA MARINHA_NO RJ,RJ,Sudeste,LLM
671280,671280 - CENTRO DE MUNICAO DA MARINHA,RJ,Sudeste,LLM
671300,671300 - CENTRO DE OBTENCAO DA MARINHA NO R.J.,RJ,Sudeste,LLM
672001,672001 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,RJ,Sudeste,LLM
672002,672002 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,RJ,Sudeste,LLM
672003,672003 - RESERVA TECNICA DGOM,DF,Centro-Oeste,LLM
672006,672006 - RESERVA TECNICA DGOM - SISTEMAS,DF,Centro-Oeste,LLM
673000,673000 - DIRETORIA DE FINANCAS DA MARINHA,RJ,Sudeste,LLM
673001,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,MT,Centro-Oeste,LLM
673002,673002 - DIRETORIA DE FINANCAS-SISTEMA PARA O EXTERIOR,DF,Centro-Oeste,LLM
673006,673006 - DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL,RJ,Sudeste,LLM
673200,673200 - PAGADORIA DE PESSOAL DA MARINHA - PAPEM-PAIS,RJ,Sudeste,LLM
673202,673202 - PAGADORIA DO PESSOAL DA MARINHA - PAPEM - OM,RJ,Sudeste,LLM
679000,679000 - DIR. DE PATR. HIST. E DOCUMENTAÇÃO DA MARINHA,RJ,Sudeste,LLM
680000,680000 - COMANDO DE OPERACOES NAVAIS,RJ,Sudeste,LLM
680001,680001 - RESERVA TECNICA DA SUBCHEFIA AP LOG DO CON,DF,Centro-Oeste,LLM
680999,680999 - SEPOR - DIFERENCA CAMBIAL,DF,Centro-Oeste,LLM
681000,681000 - COMANDO DO 1.DISTRITO NAVAL,RJ,Sudeste,LLM
681009,681009 - COMANDO DO 1 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
681100,681100 - COMANDO DO GRUPAMENTO DE PATRULHA NAV. DO SUD,SP,Sudeste,LLM
681200,681200 - GRUPAMENTO DE FUZILEIROS NAVAIS_DO RJ,RJ,Sudeste,LLM
681310,681310 - CAPITANIA DOS PORTOS DO ESPIRITO SANTO,ES,Sudeste,LLM
681330,681330 - CAPITANIA DOS PORTOS DO RIO DE JANEIRO.,RJ,Sudeste,LLM
681331,681331 - DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ,Sudeste,LLM
681332,681332 - DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,RJ,Sudeste,LLM
681333,681333 - DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ,Sudeste,LLM
681401,681401 - ESTACAO RADIOGONIOMETRICA MB EM CAMPOS NOVOS,SC,Sul,LLM
681402,681402 - ESTACAO RADIO DA MARINHA_NO RIO DE JANEIRO,RJ,Sudeste,LLM
681600,681600 - ESCOLA DE APRENDIZES-MARINHEIROS DO ES,ES,Sudeste,LLM
682009,682009 - COMANDO DO 2 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
682010,682010 - AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,DF,Centro-Oeste,LLM
682311,682311 - DELEG.CAPITANIA PORTOS EM ILHEUS,BA,Nordeste,LLM
682320,682320 - CAPITANIA DOS PORTOS DE SERGIPE,SE,Nordeste,LLM
682330,682330 - CAPITANIA FLUVIAL DO SAO FRANCISCO,BA,Nordeste,LLM
682700,682700 - HOSPITAL NAVAL_DE SALVADOR,BA,Nordeste,LLM
682801,682801 - BASE NAVAL DE ARATU,BA,Nordeste,LLM
682802,682802 - CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR,BA,Nordeste,LLM
683009,683009 - COMANDO DO 3 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
683310,683310 - CAPITANIA DOS PORTOS DE ALAGOAS,AL,Nordeste,LLM
683330,683330 - CAPITANIA DOS PORTOS DA PARAIBA,PB,Nordeste,LLM
683601,683601 - ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA,CE,Nordeste,LLM
683602,683602 - ESCOLA DE APREND.-MARINHEIROS DE PERNAMBUCO,PE,Nordeste,LLM
683701,683701 - HOSPITAL NAVAL DE NATAL,RN,Nordeste,LLM
683702,683702 - HOSPITAL NAVAL DE RECIFE,PE,Nordeste,LLM
683800,683800 - BASE NAVAL DE NATAL,RN,Nordeste,LLM
683810,683810 - CENTRO DE INTENDENCIA DA MARINHA EM NATAL,RN,Nordeste,LLM
684009,684009 - COMANDO DO 4 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
684311,684311 - CAPITANIA FLUVIAL DE SANTAREM,PA,Norte,LLM
684312,684312 - CAPITANIA DOS PORTOS DO AMAPÁ,AP,Norte,LLM
684320,684320 - CAPITANIA DOS PORTOS DO MARANHAO,MA,Norte,LLM
684330,684330 - CAPITANIA DOS PORTOS DO  PIAUI,PI,Nordeste,LLM
684700,684700 - HOSPITAL NAVAL DE BELEM,PA,Norte,LLM
684800,684800 - BASE NAVAL DE VAL-DE-CAES,RJ,Sudeste,LLM
684810,684810 - CENTRO DE INTENDENCIA DA MARINHA EM BELEM,PA,Norte,LLM
685009,685009 - COMANDO DO 5 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
685310,685310 - CAPITANIA FLUVIAL DO RIO PARANA,PR,Sul,LLM
685320,685320 - CAPITANIA DOS PORTOS DO PARANA,PR,Sul,LLM
685331,685331 - DEL CAP PORTOS RGS EM PORTO ALEGRE,RS,Sul,LLM
685340,685340 - CAPITANIA DOS PORTOS DE SANTA CATARINA,SC,Sul,LLM
685600,685600 - ESCOLA DE APRENDIZES-MARINHEIROS DE SC,SC,Sul,LLM
685800,685800 - ESTACAO NAVAL DO RIO GRANDE,RS,Sul,LLM
685810,685810 - CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,RS,Sul,LLM
686009,686009 - COMANDO DO 6 DN - RELATOR ADJUNTO,RJ,Sudeste,LLM
686700,686700 - HOSPITAL NAVAL DE LADARIO,MS,Centro-Oeste,LLM
686800,686800 - BASE FLUVIAL DE LADARIO,MS,Centro-Oeste,LLM
686810,686810 - CENTRO DE INTENDENCIA DA MARINHA EM LADARIO,MS,Centro-Oeste,LLM
687000,687000 - COMANDO DO 7.DN,RJ,Sudeste,LLM
687009,687009 - COMANDO NAVAL - RELATOR ADJUNTO DE BRASILIA,DF,Centro-Oeste,LLM
687200,687200 - GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA,DF,Centro-Oeste,LLM
687310,687310 - CAPITANIA FLUVIAL DO ARAGUAIA - TOCANTINS,TO,Norte,LLM
687400,687400 - ESTACAO RADIO DA MARINHA EM BRASILIA,DF,Centro-Oeste,LLM
687700,687700 - HOSPITAL NAVAL DE BRASILIA,DF,Centro-Oeste,LLM
687900,687900 - CENTRO DE INST.E ADESTRAMENTO DE BRASILIA,DF,Centro-Oeste,LLM
688009,688009 - COMANDO NAVAL DA AMAZONIA OCIDENTAL-RA,AM,Norte,LLM
688310,688310 - CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,AM,Norte,LLM
688810,688810 - ESTACAO NAVAL DO RIO NEGRO,AM,Norte,LLM
688820,688820 - CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,AM,Norte,LLM
689000,689000 - COMANDO DO 8.DISTRITO NAVAL,RJ,Sudeste,LLM
689009,689009 - COMANDO DO 8. DN - RELATOR ADJUNTO,PA,Norte,LLM
689200,689200 - CENTRO DE COORD.DE ESTUDOS DA MARINHA EM SP,SP,Sudeste,LLM
689310,689310 - CAPITANIA DOS PORTOS DE SAO PAULO,SP,Sudeste,LLM
689311,689311 - DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP,Sudeste,LLM
689320,689320 - CAPITANIA FLUVIAL DO TIETE-PARANA,SP,Sudeste,LLM
689321,689321 - DELEGACIA FLUVIAL DE PRESIDENTE EPITACIO,SP,Sudeste,LLM
690001,690001 - SECRETARIA DA MICRO E PEQUENA EMPRESA,DF,Centro-Oeste,LLM
691000,691000 - COMANDO-EM-CHEFE DA ESQUADRA,RJ,Sudeste,LLM
691009,691009 - COMANDO EM CHEFE-RELATOR ADJUNTO DA ESQUADRA,RJ,Sudeste,LLM
691180,691180 - BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA,RJ,Sudeste,LLM
691181,691181 - CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,AL,Nordeste,LLM
691500,691500 - COMANDO DA FORCA DE SUBMARINOS,RJ,Sudeste,LLM
691580,691580 - BASE ALMIRANTE CASTRO E SILVA,RJ,Sudeste,LLM
691590,691590 - CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,SP,Sudeste,LLM
691600,691600 - COMANDO DA FORCA DE SUPERFICIE,RJ,Sudeste,LLM
691610,691610 - COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,RJ,Sudeste,LLM
691620,691620 - COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA,RJ,Sudeste,LLM
691660,691660 - COMANDO DO PRIMEIRO ESQUADRAO DE APOIO,RJ,Sudeste,LLM
691800,691800 - BASE NAVAL DO RIO DE JANEIRO,RJ,Sudeste,LLM
691901,691901 - CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,RJ,Sudeste,LLM
691902,691902 - CENTRO DE APOIO A SISTEMAS OPERATIVOS,DF,Centro-Oeste,LLM
691904,691904 - CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS,RJ,Sudeste,LLM
695009,695009 - COM. DA FORCA-REL. ADJ. DE FUZILS. DA ESQ.,RJ,Sudeste,LLM
695180,695180 - BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,RJ,Sudeste,LLM
695380,695380 - BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,RJ,Sudeste,LLM
695400,695400 - BATALHAO DE OPERACOES ESPECIAIS DE FN,DF,Centro-Oeste,LLM
695500,695500 - BASE DE FUZILEIROS NAVAIS DO RIO MERITI,RJ,Sudeste,LLM
699999,699999 - FUNDO NAVAL - DIFERENCA CAMBIAL,DF,Centro-Oeste,LLM
710100,710100 - TRIBUNAL MARITIMO,DF,Centro-Oeste,LLM
710300,710300 - AMAZÔNIA AZUL TECNOL. DE DEFESA S.A - AMAZUL,RJ,Sudeste,LLM
711000,711000 - GABINETE DO COMANDANTE DA MARINHA,DF,Centro-Oeste,LLM
711100,711100 - CENTRO DE COMUNICAÇÃO SOCIAL DA MARINHA,RJ,Sudeste,LLM
711109,711109 - CENTRO DE COM.SOC DA MARINHA - RELATORA DO PB,RJ,Sudeste,LLM
712000,712000 - SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,DF,Centro-Oeste,LLM
713000,713000 - COMISSAO DE PROMOCOES DE OFICIAIS,DF,Centro-Oeste,LLM
714000,714000 - CENTRO DE INTELIGÊNCIA DA MARINHA,RJ,Sudeste,LLM
716000,716000 - PROCURADORIA ESPECIAL DA MARINHA,RJ,Sudeste,LLM
720000,720000 - ESTADO-MAIOR DA ARMADA,DF,Centro-Oeste,LLM
720300,720300 - SECRETARIA DE CIENC.TEC E INOV DA MARINHA,RJ,Sudeste,LLM
720301,720301 - INSTITUTO DE PESQUISAS DA MARINHA,RJ,Sudeste,LLM
720309,720309 - RESERVA TÉCNICA DA SECCTM,DF,Centro-Oeste,LLM
721000,721000 - ESCOLA DE GUERRA NAVAL,RJ,Sudeste,LLM
723000,723000 - CENTRO DE ANALISES DE SISTEMAS NAVAIS,RJ,Sudeste,LLM
731000,731000 - COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,RJ,Sudeste,LLM
731040,731040 - CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,RJ,Sudeste,LLM
731050,731050 - BATALHAO NAVAL,RJ,Sudeste,LLM
732100,732100 - CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,SP,Sudeste,LLM
732200,732200 - CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,RJ,Sudeste,LLM
732300,732300 - CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,RJ,Sudeste,LLM
732400,732400 - CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,RJ,Sudeste,LLM
740000,740000 - DIRETORIA-GERAL DO MATERIAL DA MARINHA,RJ,Sudeste,LLM
740002,740002 - COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,RJ,Sudeste,LLM
740003,740003 - COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,RJ,Sudeste,LLM
740100,740100 - CENTRO DE PROJETO DE NAVIOS,RJ,Sudeste,LLM
740200,740200 - CENTRO DE MANUTENÇÃO DE SISTEMAS DA MARINHA,RJ,Sudeste,LLM
741000,741000 - ARSENAL DE MARINHA_DO RIO DE JANEIRO,RJ,Sudeste,LLM
741002,741002 - ARMJ OMPS - I APOIO DE BASE,DF,Centro-Oeste,LLM
742000,742000 - CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO,SP,Sudeste,LLM
743000,743000 - DIRETORIA DE AERONAUTICA DA MARINHA,RJ,Sudeste,LLM
744000,744000 - DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,RJ,Sudeste,LLM
744030,744030 - CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA,RJ,Sudeste,LLM
745000,745000 - DIRETORIA DE ENGENHARIA NAVAL,RJ,Sudeste,LLM
746000,746000 - DIRETORIA DE OBRAS CIVIS DA MARINHA,RJ,Sudeste,LLM
749000,749000 - DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,RJ,Sudeste,LLM
751000,751000 - DIRETORIA DE HIDROGRAFIA E NAVEGACAO,RJ,Sudeste,LLM
751001,751001 - RESERVA TECNICA DA DHN,DF,Centro-Oeste,LLM
751200,751200 - GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,RJ,Sudeste,LLM
751212,751212 - BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,RJ,Sudeste,LLM
