UG_COD,UG_DESC,UF,REGIÃO,REGIAO,FONTE_REGIONALIZACAO
632300,CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,RJ,,Sudeste,LLM
632400,CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,RJ,,Sudeste,LLM
641002,AMRJ OMPS - I APOIO DE BASE,RJ,,Sudeste,LLM
643000,DIRETORIA DE AERONAUTICA DA MARINHA,RJ,,Sudeste,LLM
644000,DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,RJ,,Sudeste,LLM
646000,DIRETORIA DE OBRAS CIVIS DA MARINHA,RJ,,Sudeste,LLM
649000,DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,RJ,,Sudeste,LLM
651200,GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,RJ,,Sudeste,LLM
651212,BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,RJ,,Sudeste,LLM
651500,CENTRO DE SINALIZAÇÃO NAUTICA ALM.MORAES REGO,RJ,,Sudeste,LLM
660000,DIRETORIA-GERAL DO PESSOAL DA MARINHA,RJ,,Sudeste,LLM
662000,DIRETORIA DE ENSINO DA MARINHA,RJ,,Sudeste,LLM
662200,CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,RJ,,Sudeste,LLM
662300,COLEGIO NAVAL,RJ,,Sudeste,LLM
662400,ESCOLA NAVAL,RJ,,Sudeste,LLM
662500,SERVICO DE SELECAO DO PESSOAL DA MARINHA,RJ,,Sudeste,LLM
662600,CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO,RJ,,Sudeste,LLM
664000,DIRETORIA DO PESSOAL MILITAR DA MARINHA,RJ,,Sudeste,LLM
664100,SERVICO DE IDENTIFICACAO DA MARINHA,RJ,,Sudeste,LLM
664200,SERVICO DE INATIVOS E PENSIONISTAS DA MARINHA,RJ,,Sudeste,LLM
665000,DIRETORIA DE SAUDE DA MARINHA,RJ,,Sudeste,LLM
665700,CENTRO MEDICO ASSISTENCIAL DA MARINHA,RJ,,Sudeste,LLM
665701,HOSPITAL CENTRAL_DA MARINHA,RJ,,Sudeste,LLM
665703,ODONTOCLINICA CENTRAL,DF,,Centro-Oeste,LLM
665720,HOSPITAL NAVAL MARCILIO DIAS,RJ,,Sudeste,LLM
667000,DIRETORIA DE ASSISTENCIA SOCIAL DA MARINHA,RJ,,Sudeste,LLM
667100,SERVICO DE ASSISTENCIA SOCIAL DA MARINHA,RJ,,Sudeste,LLM
667200,CASA DO MARINHEIRO,RJ,,Sudeste,LLM
670200,COMISSAO NAVAL BRASILEIRA EM WASHINGTON,DF,,Centro-Oeste,LLM
671000,DIRETORIA DE ABASTECIMENTO DA MARINHA,RJ,,Sudeste,LLM
671210,DEPOSITO DE COMBUSTIVEIS_DA MB NO RIO JANEIRO,RJ,,Sudeste,LLM
671280,CENTRO DE MUNICAO DA MARINHA,RJ,,Sudeste,LLM
671300,CENTRO DE OBTENCAO DA MARINHA NO R.J.,RJ,,Sudeste,LLM
673000,DIRETORIA DE FINANCAS DA MARINHA,RJ,,Sudeste,LLM
680000,COMANDO DE OPERACOES NAVAIS,RJ,,Sudeste,LLM
681000,COMANDO DO 1.DISTRITO NAVAL,RJ,,Sudeste,LLM
681100,COMANDO DO GRUPAMENTO DE PATRULHA NAV. DO SUD,RJ,,Sudeste,LLM
681200,GRUPAMENTO DE FUZILEIROS NAVAIS_DO RJ,RJ,,Sudeste,LLM
681331,DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ,,Sudeste,LLM
681332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,RJ,,Sudeste,LLM
681401,ESTACAO RADIOGONIOMETRICA MB EM CAMPOS NOVOS,SC,,Sul,LLM
681600,ESCOLA DE APRENDIZES-MARINHEIROS DO ES,ES,,Sudeste,LLM
682010,AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,DF,,Centro-Oeste,LLM
684311,CAPITANIA FLUVIAL DE SANTAREM,PA,,Norte,LLM
684800,BASE NAVAL DE VAL-DE-CAES,RJ,,Sudeste,LLM
685331,DEL CAP PORTOS RGS EM PORTO ALEGRE,RS,,Sul,LLM
685800,ESTACAO NAVAL DO RIO GRANDE,RS,,Sul,LLM
685810,CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,RS,,Sul,LLM
686700,HOSPITAL NAVAL DE LADARIO,MS,,Centro-Oeste,LLM
686800,BASE FLUVIAL DE LADARIO,MS,,Centro-Oeste,LLM
686810,CENTRO DE INTENDENCIA DA MARINHA EM LADARIO,MS,,Centro-Oeste,LLM
687000,COMANDO DO 7.DN,RJ,,Sudeste,LLM
687400,ESTACAO RADIO DA MARINHA EM BRASILIA,DF,,Centro-Oeste,LLM
687900,CENTRO DE INST.E ADESTRAMENTO DE BRASILIA,DF,,Centro-Oeste,LLM
688310,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,AM,,Norte,LLM
688810,ESTACAO NAVAL DO RIO NEGRO,AM,,Norte,LLM
688820,CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,AM,,Norte,LLM
689000,COMANDO DO 8.DISTRITO NAVAL,RJ,,Sudeste,LLM
689311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP,,Sudeste,LLM
689321,DELEGACIA FLUVIAL DE PRESIDENTE EPITACIO,SP,,Sudeste,LLM
690001,SECRETARIA DA MICRO E PEQUENA EMPRESA,DF,,Centro-Oeste,LLM
691000,COMANDO-EM-CHEFE DA ESQUADRA,RJ,,Sudeste,LLM
691180,BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA,RJ,,Sudeste,LLM
691181,CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,AL,,Nordeste,LLM
691500,COMANDO DA FORCA DE SUBMARINOS,RJ,,Sudeste,LLM
691580,BASE ALMIRANTE CASTRO E SILVA,RJ,,Sudeste,LLM
691590,CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,AM,,Norte,LLM
691600,COMANDO DA FORCA DE SUPERFICIE,RJ,,Sudeste,LLM
691610,COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,DF,,Centro-Oeste,LLM
691620,COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA,RJ,,Sudeste,LLM
691660,COMANDO DO PRIMEIRO ESQUADRAO DE APOIO,RJ,,Sudeste,LLM
691901,CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,RJ,,Sudeste,LLM
691902,CENTRO DE APOIO A SISTEMAS OPERATIVOS,DF,,Centro-Oeste,LLM
691904,CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS,RJ,,Sudeste,LLM
695180,BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,RJ,,Sudeste,LLM
695380,BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,RJ,,Sudeste,LLM
695400,BATALHAO DE OPERACOES ESPECIAIS DE FN,DF,,Centro-Oeste,LLM
695500,BASE DE FUZILEIROS NAVAIS DO RIO MERITI,RJ,,Sudeste,LLM
710100,TRIBUNAL MARITIMO,RJ,,Sudeste,LLM
710300,AMAZÔNIA AZUL TECNOL. DE DEFESA S.A - AMAZUL,RJ,,Sudeste,LLM
711000,GABINETE DO COMANDANTE DA MARINHA,RJ,,Sudeste,LLM
711100,CENTRO DE COMUNICAÇÃO SOCIAL DA MARINHA,RJ,,Sudeste,LLM
712000,SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,DF,,Centro-Oeste,LLM
713000,COMISSAO DE PROMOCOES DE OFICIAIS,DF,,Centro-Oeste,LLM
714000,CENTRO DE INTELIGÊNCIA DA MARINHA,RJ,,Sudeste,LLM
716000,PROCURADORIA ESPECIAL DA MARINHA,DF,,Centro-Oeste,LLM
720000,ESTADO-MAIOR DA ARMADA,DF,,Centro-Oeste,LLM
720301,INSTITUTO DE PESQUISAS DA MARINHA,RJ,,Sudeste,LLM
721000,ESCOLA DE GUERRA NAVAL,RJ,,Sudeste,LLM
723000,CENTRO DE ANALISES DE SISTEMAS NAVAIS,RJ,,Sudeste,LLM
731000,COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,RJ,,Sudeste,LLM
731040,CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,RJ,,Sudeste,LLM
731050,BATALHAO NAVAL,RJ,,Sudeste,LLM
732100,CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,SP,,Sudeste,LLM
732200,CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,RJ,,Sudeste,LLM
732300,CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,RJ,,Sudeste,LLM
732400,CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,RJ,,Sudeste,LLM
740000,DIRETORIA-GERAL DO MATERIAL DA MARINHA,RJ,,Sudeste,LLM
740002,COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,RJ,,Sudeste,LLM
740003,COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,RJ,,Sudeste,LLM
740100,CENTRO DE PROJETO DE NAVIOS,RJ,,Sudeste,LLM
740200,CENTRO DE MANUTENÇÃO DE SISTEMAS DA MARINHA,RJ,,Sudeste,LLM
741002,ARMJ OMPS - I APOIO DE BASE,RJ,,Sudeste,LLM
743000,DIRETORIA DE AERONAUTICA DA MARINHA,RJ,,Sudeste,LLM
744000,DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,RJ,,Sudeste,LLM
744030,CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA,RJ,,Sudeste,LLM
745000,DIRETORIA DE ENGENHARIA NAVAL,RJ,,Sudeste,LLM
746000,DIRETORIA DE OBRAS CIVIS DA MARINHA,RJ,,Sudeste,LLM
749000,DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,RJ,,Sudeste,LLM
751212,BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,RJ,,Sudeste,LLM
752000,DIRETORIA DE PORTOS E COSTAS,DF,,Centro-Oeste,LLM
752100,CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA,RJ,,Sudeste,LLM
753000,INSTITUTO DE EST. DO MAR ALTE PAULO MOREIRA,SP,,Sudeste,LLM
760000,DIRETORIA-GERAL DO PESSOAL DA MARINHA,RJ,,Sudeste,LLM
762000,DIRETORIA DE ENSINO DA MARINHA,RJ,,Sudeste,LLM
762200,CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,RJ,,Sudeste,LLM
762300,COLEGIO NAVAL,RJ,,Sudeste,LLM
762400,ESCOLA NAVAL,RJ,,Sudeste,LLM
762600,CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO,RJ,,Sudeste,LLM
763000,DIRETORIA DO PESSOAL CIVIL DA MARINHA,RJ,,Sudeste,LLM
764100,SERVICO DE IDENTIFICACAO DA MARINHA,RJ,,Sudeste,LLM
764200,SERVICO DE INATIVOS E PENSIONISTAS DA MARINHA,RJ,,Sudeste,LLM
765000,DIRETORIA DE SAUDE DA MARINHA,RJ,,Sudeste,LLM
765700,CENTRO MEDICO ASSISTENCIAL DA MARINHA,RJ,,Sudeste,LLM
765701,HOSPITAL CENTRAL_DA MARINHA,RJ,,Sudeste,LLM
765703,ODONTOCLINICA CENTRAL DA MARINHA,RJ,,Sudeste,LLM
765704,POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,RJ,,Sudeste,LLM
765705,UNIDADE INTEGRADA DE SAUDE MENTAL,DF,,Centro-Oeste,LLM
765706,SANATORIO NAVAL DE NOVA FRIBURGO,RJ,,Sudeste,LLM
765710,CENTRO DE MEDICINA OPERATIVA DA MARINHA,RJ,,Sudeste,LLM
765720,HOSPITAL NAVAL MARCILIO DIAS,RJ,,Sudeste,LLM
765741,LABORATORIO FARMACEUTICO DA MARINHA,RJ,,Sudeste,LLM
767200,CASA DO MARINHEIRO,RJ,,Sudeste,LLM
770000,SECRETARIA-GERAL DA MARINHA,RJ,,Sudeste,LLM
770100,COMISSAO NAVAL BRASILEIRA NA EUROPA - LONDRES,DF,,Centro-Oeste,LLM
770200,COMISSAO NAVAL BRASILEIRA EM WASHINGTON,DF,,Centro-Oeste,LLM
771000,DIRETORIA DE ABASTECIMENTO DA MARINHA,RJ,,Sudeste,LLM
771210,DEPOSITO DE COMBUSTIVEIS_DA MB NO RIO JANEIRO,RJ,,Sudeste,LLM
771280,CENTRO DE MUNICAO DA MARINHA,RJ,,Sudeste,LLM
771300,CENTRO DE OBTENCAO DA MARINHA NO R.J.,RJ,,Sudeste,LLM
773000,DIRETORIA DE FINANCAS DA MARINHA,RJ,,Sudeste,LLM
773201,PAGADORIA DE PESSOAL DA MARINHA EXTERIOR.,DF,,Centro-Oeste,LLM
773202,PAGADORIA DO PESSOAL DA MARINHA -PAPEM-OM,RJ,,Sudeste,LLM
778000,CAIXA DE CONSTR DE CASAS P/ O PESSOAL DA MARI,RJ,,Sudeste,LLM
779000,DIR. DE PATR. HIST. E DOCUMENTAÇÃO DA MARINHA,RJ,,Sudeste,LLM
780000,COMANDO DE OPERACOES NAVAIS,RJ,,Sudeste,LLM
781000,COMANDO DO 1.DISTRITO NAVAL,RJ,,Sudeste,LLM
781100,COMANDO DO GRUPAMENTO DE PATRULHA NAV. DO SUD,SP,,Sudeste,LLM
781200,GRUPAMENTO DE FUZILEIROS NAVAIS_DO RJ,RJ,,Sudeste,LLM
781331,DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ,,Sudeste,LLM
781332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,RJ,,Sudeste,LLM
781333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ,,Sudeste,LLM
781401,ESTACAO RADIOGONIOMETRICA MB EM CAMPOS NOVOS,SC,,Sul,LLM
781600,ESCOLA DE APRENDIZES-MARINHEIROS DO ES,ES,,Sudeste,LLM
782330,CAPITANIA FLUVIAL DO SAO FRANCISCO,BA,,Nordeste,LLM
782700,HOSPITAL NAVAL_DE SALVADOR,BA,,Nordeste,LLM
782801,BASE NAVAL DE ARATU,BA,,Nordeste,LLM
782802,CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR,BA,,Nordeste,LLM
783701,HOSPITAL NAVAL DE NATAL,RN,,Nordeste,LLM
783702,HOSPITAL NAVAL DE RECIFE,PE,,Nordeste,LLM
783800,BASE NAVAL DE NATAL,RN,,Nordeste,LLM
783810,CENTRO DE INTENDENCIA DA MARINHA EM NATAL,RN,,Nordeste,LLM
784700,HOSPITAL NAVAL DE BELEM,PA,,Norte,LLM
784800,BASE NAVAL DE VAL-DE-CAES,RJ,,Sudeste,LLM
784810,CENTRO DE INTENDENCIA DA MARINHA EM BELEM,PA,,Norte,LLM
785331,DEL CAP PORTOS RGS EM PORTO ALEGRE,RS,,Sul,LLM
785600,ESCOLA DE APRENDIZES-MARINHEIROS DE SC,SC,,Sul,LLM
785800,ESTACAO NAVAL DO RIO GRANDE,RS,,Sul,LLM
785810,CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,RS,,Sul,LLM
786700,HOSPITAL NAVAL DE LADARIO,MS,,Centro-Oeste,LLM
786800,BASE FLUVIAL DE LADARIO,MS,,Centro-Oeste,LLM
786810,CENTRO DE INTENDENCIA DA MARINHA EM LADARIO,MS,,Centro-Oeste,LLM
787000,COMANDO DO 7.DN,RJ,,Sudeste,LLM
787200,GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA,DF,,Centro-Oeste,LLM
787400,ESTACAO RADIO DA MARINHA EM BRASILIA,DF,,Centro-Oeste,LLM
787700,HOSPITAL NAVAL DE BRASILIA,DF,,Centro-Oeste,LLM
787900,CENTRO DE INST.E ADESTRAMENTO DE BRASILIA,DF,,Centro-Oeste,LLM
788310,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,AM,,Norte,LLM
788810,ESTACAO NAVAL DO RIO NEGRO,AM,,Norte,LLM
788820,CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,AM,,Norte,LLM
789000,COMANDO DO 8.DISTRITO NAVAL,RJ,,Sudeste,LLM
789311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP,,Sudeste,LLM
789321,DELEGACIA FLUVIAL DE PRESIDENTE EPITACIO,SP,,Sudeste,LLM
791000,COMANDO-EM-CHEFE DA ESQUADRA,RJ,,Sudeste,LLM
791180,BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA,RJ,,Sudeste,LLM
791181,CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,AL,,Nordeste,LLM
791500,COMANDO DA FORCA DE SUBMARINOS,RJ,,Sudeste,LLM
791580,BASE ALMIRANTE CASTRO E SILVA,RJ,,Sudeste,LLM
791590,CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,AM,,Norte,LLM
791600,COMANDO DA FORCA DE SUPERFICIE,RJ,,Sudeste,LLM
791610,COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,DF,,Centro-Oeste,LLM
791620,COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA,RJ,,Sudeste,LLM
791660,COMANDO DO PRIMEIRO ESQUADRAO DE APOIO,RJ,,Sudeste,LLM
791901,CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,RJ,,Sudeste,LLM
791904,CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS,RJ,,Sudeste,LLM
795180,BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,RJ,,Sudeste,LLM
795380,BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,RJ,,Sudeste,LLM
795400,BATALHAO DE OPERACOES ESPECIAIS DE FN,DF,,Centro-Oeste,LLM
795500,BASE DE FUZILEIROS NAVAIS DO RIO MERITI,RJ,,Sudeste,LLM
852000,DIRETORIA DE PORTOS E COSTAS,DF,,Centro-Oeste,LLM
852100,CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA,RJ,,Sudeste,LLM
865720,HOSPITAL NAVAL MARCILIO DIAS,RJ,,Sudeste,LLM
881331,DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,RJ,,Sudeste,LLM
881332,DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,BA,,Nordeste,LLM
881333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,RJ,,Sudeste,LLM
882311,DELEG.CAPITANIA PORTOS EM ILHEUS,BA,,Nordeste,LLM
882330,CAPITANIA FLUVIAL DO SAO FRANCISCO,BA,,Nordeste,LLM
882802,CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR,BA,,Nordeste,LLM
883810,CENTRO DE INTENDENCIA DA MARINHA EM NATAL,RN,,Nordeste,LLM
884311,CAPITANIA FLUVIAL DE SANTAREM,PA,,Norte,LLM
884312,CAPITANIA DOS PORTOS DO AMAPÁ,AP,,Norte,LLM
884810,CENTRO DE INTENDENCIA DA MARINHA EM BELEM,PA,,Norte,LLM
885331,DEL CAP PORTOS RGS EM PORTO ALEGRE,RS,,Sul,LLM
885800,ESTACAO NAVAL DO RIO GRANDE,RS,,Sul,LLM
885810,CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,RS,,Sul,LLM
886810,CENTRO DE INTENDENCIA DA MARINHA EM LADARIO,MS,,Centro-Oeste,LLM
887000,COMANDO DO 7.DN,RJ,,Sudeste,LLM
888310,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,AM,,Norte,LLM
889311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,SP,,Sudeste,LLM
889321,DELEGACIA FLUVIAL DE PRESIDENTE EPITACIO,SP,,Sudeste,LLM
891590,CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,AM,,Norte,LLM
